"CIQD091.Code.or.Value","CIQD091.Value.Description","CIQD091.Count","CIQD091.Cumulative","CIQD091.Skip.to.Item"
"1","Yes",6,6,"CIQD095"
"2","No",5,11,""
"7","Refuse",0,11,""
"9","Don't know",0,11,""
".","Missing",767,778,""
