"AUXRR248.Code.or.Value","AUXRR248.Value.Description","AUXRR248.Count","AUXRR248.Cumulative","AUXRR248.Skip.to.Item"
"-32 to 107","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
