"RHQ510.Code.or.Value","RHQ510.Value.Description","RHQ510.Count","RHQ510.Cumulative","RHQ510.Skip.to.Item"
"1","Yes",262,262,""
"2","No",2955,3217,"RHQ535"
"7","Refused",0,3217,"RHQ535"
"9","Don't know",2,3219,"RHQ535"
".","Missing",298,3517,""
