"AUXRR220.Code.or.Value","AUXRR220.Value.Description","AUXRR220.Count","AUXRR220.Cumulative","AUXRR220.Skip.to.Item"
"-25 to 69","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
