"AUXLR256.Code.or.Value","AUXLR256.Value.Description","AUXLR256.Count","AUXLR256.Cumulative","AUXLR256.Skip.to.Item"
"-16 to 82","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
