"AUXRR177.Code.or.Value","AUXRR177.Value.Description","AUXRR177.Count","AUXRR177.Cumulative","AUXRR177.Skip.to.Item"
"-52 to 116","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
