"AUXRR117.Code.or.Value","AUXRR117.Value.Description","AUXRR117.Count","AUXRR117.Cumulative","AUXRR117.Skip.to.Item"
"-54 to 64","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
