"AUXLR137.Code.or.Value","AUXLR137.Value.Description","AUXLR137.Count","AUXLR137.Cumulative","AUXLR137.Skip.to.Item"
"-84 to 52","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
