"AUXLR252.Code.or.Value","AUXLR252.Value.Description","AUXLR252.Count","AUXLR252.Cumulative","AUXLR252.Skip.to.Item"
"-11 to 70","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
