"AUXLR160.Code.or.Value","AUXLR160.Value.Description","AUXLR160.Count","AUXLR160.Cumulative","AUXLR160.Skip.to.Item"
"-16 to 45","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
