"AUDTYL84.Code.or.Value","AUDTYL84.Value.Description","AUDTYL84.Count","AUDTYL84.Cumulative","AUDTYL84.Skip.to.Item"
"0","0",1893,1893,NA
".","Missing",153,2046,NA
