"AUXLR110.Code.or.Value","AUXLR110.Value.Description","AUXLR110.Count","AUXLR110.Cumulative","AUXLR110.Skip.to.Item"
"-56 to 59","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
