"AUXLR160.Code.or.Value","AUXLR160.Value.Description","AUXLR160.Count","AUXLR160.Cumulative","AUXLR160.Skip.to.Item"
"-16 to 37","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
