"AUXRR230.Code.or.Value","AUXRR230.Value.Description","AUXRR230.Count","AUXRR230.Cumulative","AUXRR230.Skip.to.Item"
"-13 to 45","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
