"AUXLR250.Code.or.Value","AUXLR250.Value.Description","AUXLR250.Count","AUXLR250.Cumulative","AUXLR250.Skip.to.Item"
"-26 to 37","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
