"AUXLR101.Code.or.Value","AUXLR101.Value.Description","AUXLR101.Count","AUXLR101.Cumulative","AUXLR101.Skip.to.Item"
"-94 to 73","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
