"AUXRR135.Code.or.Value","AUXRR135.Value.Description","AUXRR135.Count","AUXRR135.Cumulative","AUXRR135.Skip.to.Item"
"-60 to 64","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
