"AUXRR261.Code.or.Value","AUXRR261.Value.Description","AUXRR261.Count","AUXRR261.Cumulative","AUXRR261.Skip.to.Item"
"-6 to 54","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
