"RHQ305.Code.or.Value","RHQ305.Value.Description","RHQ305.Count","RHQ305.Cumulative","RHQ305.Skip.to.Item"
"1","Yes",287,287,""
"2","No",2146,2433,"RHQ420"
"7","Refused",0,2433,"RHQ420"
"9","Don't know",38,2471,"RHQ420"
".","Missing",815,3286,""
