"AUXLR245.Code.or.Value","AUXLR245.Value.Description","AUXLR245.Count","AUXLR245.Cumulative","AUXLR245.Skip.to.Item"
"-31 to 56","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
