"AUXRR151.Code.or.Value","AUXRR151.Value.Description","AUXRR151.Count","AUXRR151.Cumulative","AUXRR151.Skip.to.Item"
"-24 to 41","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
