"AUXRR281.Code.or.Value","AUXRR281.Value.Description","AUXRR281.Count","AUXRR281.Cumulative","AUXRR281.Skip.to.Item"
"-25 to 98","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
