"AUXLR131.Code.or.Value","AUXLR131.Value.Description","AUXLR131.Count","AUXLR131.Cumulative","AUXLR131.Skip.to.Item"
"-19 to 70","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
