"AUXLR160.Code.or.Value","AUXLR160.Value.Description","AUXLR160.Count","AUXLR160.Cumulative","AUXLR160.Skip.to.Item"
"-20 to 97","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
