"AUXRR160.Code.or.Value","AUXRR160.Value.Description","AUXRR160.Count","AUXRR160.Cumulative","AUXRR160.Skip.to.Item"
"-20 to 48","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
