"AUXLR156.Code.or.Value","AUXLR156.Value.Description","AUXLR156.Count","AUXLR156.Cumulative","AUXLR156.Skip.to.Item"
"-15 to 109","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
