"AUXLR216.Code.or.Value","AUXLR216.Value.Description","AUXLR216.Count","AUXLR216.Cumulative","AUXLR216.Skip.to.Item"
"-198 to 74","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
