"CIQD031.Code.or.Value","CIQD031.Value.Description","CIQD031.Count","CIQD031.Cumulative","CIQD031.Skip.to.Item"
"1","Yes",61,61,NA
"2","No",50,111,NA
"7","Refuse",0,111,NA
"9","Don't know",0,111,NA
".","Missing",817,928,NA
