"AUXRR249.Code.or.Value","AUXRR249.Value.Description","AUXRR249.Count","AUXRR249.Cumulative","AUXRR249.Skip.to.Item"
"-27 to 77","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
