"AUXRR147.Code.or.Value","AUXRR147.Value.Description","AUXRR147.Count","AUXRR147.Cumulative","AUXRR147.Skip.to.Item"
"-1 to 52","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
