"AUXLR110.Code.or.Value","AUXLR110.Value.Description","AUXLR110.Count","AUXLR110.Cumulative","AUXLR110.Skip.to.Item"
"-77 to 46","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
