"AUXLR136.Code.or.Value","AUXLR136.Value.Description","AUXLR136.Count","AUXLR136.Cumulative","AUXLR136.Skip.to.Item"
"-86 to 93","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
