"RHQ210.Code.or.Value","RHQ210.Value.Description","RHQ210.Count","RHQ210.Cumulative","RHQ210.Skip.to.Item"
"1","Yes",1047,1047,"RHQ215"
"2","No",781,1828,"RHQ240A"
"7","Refused",0,1828,"RHQ245"
"9","Don't know",0,1828,"RHQ245"
".","Missing",1689,3517,""
