"AUXLR138.Code.or.Value","AUXLR138.Value.Description","AUXLR138.Count","AUXLR138.Cumulative","AUXLR138.Skip.to.Item"
"-44 to 126","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
