"AUXLR133.Code.or.Value","AUXLR133.Value.Description","AUXLR133.Count","AUXLR133.Cumulative","AUXLR133.Skip.to.Item"
"-37 to 57","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
