"AUXLR126.Code.or.Value","AUXLR126.Value.Description","AUXLR126.Count","AUXLR126.Cumulative","AUXLR126.Skip.to.Item"
"-51 to 67","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
