"AUXLR166.Code.or.Value","AUXLR166.Value.Description","AUXLR166.Count","AUXLR166.Cumulative","AUXLR166.Skip.to.Item"
"-2 to 44","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
