"RHQ131.Code.or.Value","RHQ131.Value.Description","RHQ131.Count","RHQ131.Cumulative","RHQ131.Skip.to.Item"
"1","Yes",2134,2134,""
"2","No",400,2534,"RHD280"
"7","Refused",0,2534,"RHD280"
"9","Don't know",2,2536,"RHD280"
".","Missing",935,3471,""
