"AUXLR106.Code.or.Value","AUXLR106.Value.Description","AUXLR106.Count","AUXLR106.Cumulative","AUXLR106.Skip.to.Item"
"-51 to 64","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
