"CIQD029.Code.or.Value","CIQD029.Value.Description","CIQD029.Count","CIQD029.Cumulative","CIQD029.Skip.to.Item"
"1","Yes",68,68,NA
"2","No",43,111,NA
"7","Refuse",0,111,NA
"9","Don't know",0,111,NA
".","Missing",817,928,NA
