"AUXLR164.Code.or.Value","AUXLR164.Value.Description","AUXLR164.Count","AUXLR164.Cumulative","AUXLR164.Skip.to.Item"
"-6 to 41","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
