"AUXLR139.Code.or.Value","AUXLR139.Value.Description","AUXLR139.Count","AUXLR139.Cumulative","AUXLR139.Skip.to.Item"
"-77 to 34","Range of Values",1139,1139,NA
".","Missing",71,1210,NA
