"AUXLR105.Code.or.Value","AUXLR105.Value.Description","AUXLR105.Count","AUXLR105.Cumulative","AUXLR105.Skip.to.Item"
"-68 to 55","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
