"AUXLR145.Code.or.Value","AUXLR145.Value.Description","AUXLR145.Count","AUXLR145.Cumulative","AUXLR145.Skip.to.Item"
"-15 to 121","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
