"RHQ600.Code.or.Value","RHQ600.Value.Description","RHQ600.Count","RHQ600.Cumulative","RHQ600.Skip.to.Item"
"1","Yes",2,2,NA
"2","No",6,8,NA
"7","Refused",0,8,NA
"9","Don't know",0,8,NA
".","Missing",3556,3564,NA
