"AUXRR224.Code.or.Value","AUXRR224.Value.Description","AUXRR224.Count","AUXRR224.Cumulative","AUXRR224.Skip.to.Item"
"-40 to 52","Range of Values",3836,3836,NA
".","Missing",664,4500,NA
