"KIQ025.Code.or.Value","KIQ025.Value.Description","KIQ025.Count","KIQ025.Cumulative","KIQ025.Skip.to.Item"
"1","Yes",20,20,NA
"2","No",167,187,NA
"7","Refused",0,187,NA
"9","Don't know",0,187,NA
".","Missing",5582,5769,NA
