"AUXRR227.Code.or.Value","AUXRR227.Value.Description","AUXRR227.Count","AUXRR227.Cumulative","AUXRR227.Skip.to.Item"
"-76 to 76","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
