"AUXRR181.Code.or.Value","AUXRR181.Value.Description","AUXRR181.Count","AUXRR181.Cumulative","AUXRR181.Skip.to.Item"
"-17 to 38","Range of Values",1878,1878,NA
".","Missing",168,2046,NA
