"AUXLR139.Code.or.Value","AUXLR139.Value.Description","AUXLR139.Count","AUXLR139.Cumulative","AUXLR139.Skip.to.Item"
"-47 to 125","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
