"AUXRR229.Code.or.Value","AUXRR229.Value.Description","AUXRR229.Count","AUXRR229.Cumulative","AUXRR229.Skip.to.Item"
"-35 to 92","Range of Values",1772,1772,NA
".","Missing",117,1889,NA
