"AUXLR182.Code.or.Value","AUXLR182.Value.Description","AUXLR182.Count","AUXLR182.Cumulative","AUXLR182.Skip.to.Item"
"-19 to 63","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
