"SMQ725.Code.or.Value","SMQ725.Value.Description","SMQ725.Count","SMQ725.Cumulative","SMQ725.Skip.to.Item"
"1","Today",1020,1020,NA
"2","Yesterday",217,1237,NA
"3","3 to 5 days ago",106,1343,NA
"7","Refused",0,1343,NA
"9","Don't know",0,1343,NA
".","Missing",5574,6917,NA
