"AUXLR253.Code.or.Value","AUXLR253.Value.Description","AUXLR253.Count","AUXLR253.Cumulative","AUXLR253.Skip.to.Item"
"-31 to 79","Range of Values",1883,1883,NA
".","Missing",163,2046,NA
