"RHQ074.Code.or.Value","RHQ074.Value.Description","RHQ074.Count","RHQ074.Cumulative","RHQ074.Skip.to.Item"
"1","Yes",198,198,NA
"2","No",1596,1794,NA
"7","Refused",0,1794,NA
"9","Don't know",0,1794,NA
".","Missing",1677,3471,NA
