"CIQD056.Code.or.Value","CIQD056.Value.Description","CIQD056.Count","CIQD056.Cumulative","CIQD056.Skip.to.Item"
"1","Past Month",0,0,"CIQD059"
"2","More than a month ago",0,0,"CIQD058"
"7","Refuse",0,0,"CIQD058"
"9","Don't know",0,0,"CIQD058"
".","Missing",928,928,""
