"AUXRR223.Code.or.Value","AUXRR223.Value.Description","AUXRR223.Count","AUXRR223.Cumulative","AUXRR223.Skip.to.Item"
"-87 to 45","Range of Values",2160,2160,NA
".","Missing",208,2368,NA
