"AUXLR156.Code.or.Value","AUXLR156.Value.Description","AUXLR156.Count","AUXLR156.Cumulative","AUXLR156.Skip.to.Item"
"-26 to 59","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
