"AUXRR256.Code.or.Value","AUXRR256.Value.Description","AUXRR256.Count","AUXRR256.Cumulative","AUXRR256.Skip.to.Item"
"-53 to 106","Range of Values",2752,2752,NA
".","Missing",282,3034,NA
