"AUXLR158.Code.or.Value","AUXLR158.Value.Description","AUXLR158.Count","AUXLR158.Cumulative","AUXLR158.Skip.to.Item"
"-12 to 58","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
