"AUXLR110.Code.or.Value","AUXLR110.Value.Description","AUXLR110.Count","AUXLR110.Cumulative","AUXLR110.Skip.to.Item"
"-73 to 47","Range of Values",1664,1664,NA
".","Missing",143,1807,NA
