"AUXLR171.Code.or.Value","AUXLR171.Value.Description","AUXLR171.Count","AUXLR171.Cumulative","AUXLR171.Skip.to.Item"
"-2 to 52","Range of Values",1774,1774,NA
".","Missing",115,1889,NA
