"AUXLR142.Code.or.Value","AUXLR142.Value.Description","AUXLR142.Count","AUXLR142.Cumulative","AUXLR142.Skip.to.Item"
"-16 to 52","Range of Values",2152,2152,NA
".","Missing",216,2368,NA
