"AUXLR137.Code.or.Value","AUXLR137.Value.Description","AUXLR137.Count","AUXLR137.Cumulative","AUXLR137.Skip.to.Item"
"-38 to 125","Range of Values",2754,2754,NA
".","Missing",280,3034,NA
